time,x,y,z,phi,theta,psi,x_velocity,y_velocity,z_velocity,phi_velocity,theta_velocity,psi_velocity,rotor_speed1,rotor_speed2,rotor_speed3,rotor_speed4
4.439999999999993,-4.43326263309,-15.4797790728,25.0015972192,5.95457139507,0.218887200204,0.0,-3.13645342207,-10.2671512554,3.55430491768,-0.0913619831106,0.0700308406058,0.0,480.5387968245859,480.60927770209435,480.9956102269424,479.88759149451283
4.499999999999992,-4.62409239681,-16.1023281371,25.2069555578,5.94876590018,0.22298605383,0.0,-3.22496326063,-10.4857635658,3.29102370874,-0.110636596332,0.0646407725159,0.0,386.29799480719976,385.7934940783194,388.63991065097656,386.818685527671
4.559999999999991,-4.82215450621,-16.740917834,25.4041447841,5.94240095345,0.226809143989,0.0,-3.37727235564,-10.801565829,3.28015832138,-0.098258073971,0.0618069281399,0.0,477.25987630276285,477.04613186291397,475.01873581376867,475.95814223008233
4.6199999999999894,-5.02835151042,-17.3971589761,25.5961042903,5.93674175186,0.230389681123,0.0,-3.49625505126,-11.0743616446,3.11770013577,-0.0874269731691,0.0550325501454,0.0,429.7096446711269,429.1374477934862,428.16976973390007,429.08256015630127
4.679999999999988,-5.2415994214,-18.0698064512,25.7775721196,5.93194445615,0.233459477996,0.0,-3.6123063187,-11.3485156616,2.93059548824,-0.0681240062416,0.0420159472812,0.0,422.27872759169855,421.1558268671022,421.4999657767657,423.15971157797526
4.739999999999987,-5.46159051562,-18.7587665632,25.9465947219,5.92764329783,0.23573002405,0.0,-3.72103785922,-11.6182334743,2.70313705886,-0.0799761325848,0.0278178228546,0.0,409.978987704699,408.71591188333997,408.32234405379575,407.25874443121836
4.799999999999986,-5.68965760533,-19.4663670264,26.1077086195,5.92307597651,0.238008609676,0.0,-3.88122025889,-11.9695955956,2.66557120417,-0.0693575491488,0.0530037690273,0.0,474.9360835588819,476.86493174960464,475.38920219137043,476.1981731445126
4.859999999999984,-5.92713560847,-20.1949722928,26.2653876323,5.91881388613,0.241693182936,0.0,-4.03489678635,-12.3184767705,2.58879427655,-0.0746181544186,0.0743999074411,0.0,466.2528599493215,467.9243416906712,466.8953765010957,466.48103685676284
4.919999999999983,-6.17405581513,-20.9450213973,26.4188010739,5.91389734734,0.245980146324,0.0,-4.19599778239,-12.6844161146,2.52311181698,-0.10355668889,0.0647807233366,0.0,474.38079753154096,473.64492577095575,475.5834600657067,473.355737363903
4.979999999999982,-6.42910108738,-21.7150189396,26.5620309331,5.90748389965,0.249763374106,0.0,-4.30589114243,-12.9838889742,2.2505529497,-0.114561928918,0.0593564661674,0.0,406.69109268929344,406.2080615030908,405.45056617848775,404.4489066963895
5.0399999999999805,-6.69244478525,-22.5056830831,26.6946839762,5.90044718872,0.25416216889,0.0,-4.47236413286,-13.3730293505,2.16893563927,-0.123349659594,0.0922168422974,0.0,473.2829742159957,475.8096190301934,476.35422537210263,475.67016905470166
